Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),40 Yard,Bench Press,Vert Leap (in)
2010,Emmanuel Sanders,Southern Methodist (TX),WR,70.88,186,,,4.4,12,39.5
2010,Jordan Shipley,Texas,WR,71.25,193,9.63,30.5,4.6,16,36.5
2010,Golden Tate,Notre Dame,WR,70.25,199,9.25,30.5,4.42,17,35
2010,Blair White,Michigan State,WR,74.25,209,9.25,31.5,4.49,18,33.5
2010,Damian Williams,Southern California,WR,72.63,197,9.25,31.75,4.52,19,38
2010,Jeremy Williams,Tulane (LA),WR,72.13,206,10,31.5,4.59,14,36
2010,Kyle Williams,Arizona State,WR,70,188,,,4.4,11,33
2010,Mike Williams,Syracuse,WR,73.5,221,9.25,32.5,4.53,8,33.5
2010,Stephen Williams,Toledo,WR,76.5,210,9.13,33.25,4.5,15,36.5
2009,Ramses Barden,Cal Poly,WR,78,229,,,4.55,17,33.5
2009,Kenny Britt,Rutgers,WR,74.88,218,,,4.49,23,37
2009,Deon Butler,Penn State,WR,70.38,182,,,4.31,12,34.5
2009,Demetrius Byrd,Louisiana State,WR,73,196,,,4.35,,31.5
2009,Jeremy Childs,Boise State,WR,71.63,200,,,4.62,,33.5
2009,Austin Collie,Brigham Young,WR,72.88,200,,,4.56,17,34
2009,Quan Cosby,Texas,WR,68.63,196,,,4.5,,
2009,Jarett Dillard,Rice (TX),WR,70.25,191,,,4.52,13,42.5
2009,Dominique Edison,Stephen F. Austin (TX),WR,74.13,204,,,4.43,,37
2009,Brooks Foster,North Carolina,WR,73,201,,,4.45,27,
2009,Brian Hartline,Ohio State,WR,73.63,195,,,4.52,,34.5
2009,Percy Harvin,Florida,WR,71.13,192,,,4.39,19,
2009,Darrius Heyward-Bey,Maryland,WR,73.63,210,,,4.25,16,38.5
2009,Juaquin Iglesias,Oklahoma,WR,72.88,210,,,4.44,,34.5
2009,Taurus Johnson,South Florida,WR,72.25,206,,,4.49,18,35.5
2009,Aaron Kelly,Clemson,WR,76.5,204,,,4.49,11,38
2009,Johnny Knox,Abilene Christian (TX),WR,71.5,185,,,4.29,,35
2009,Quinten Lawrence,McNeese State (LA),WR,71.63,184,,,4.4,20,
2009,Jeremy Maclin,Missouri,WR,72.13,198,,,4.45,,
2009,Mohamed Massaquoi,Georgia,WR,73.5,210,,,4.6,,36.5
2009,Kenny McKinley,South Carolina,WR,72.38,189,,,4.37,,37
2009,Andrew Means,Indiana,WR,72.63,214,,,4.46,12,34.5
2009,Marko Mitchell,Nevada,WR,75.63,218,,,4.43,9,32
2009,Louis Murphy,Florida,WR,74.38,203,,,4.32,12,
2009,Hakeem Nicks,North Carolina,WR,72.75,212,,,4.51,,36
2009,Kevin Ogletree,Virginia,WR,72.5,196,,,4.36,,36
2009,Darius Passmore,Marshall (WV),WR,72.38,188,,,4.51,,33.5
2009,Brian Robiskie,Ohio State,WR,74.88,209,,,4.46,,37.5
2009,Sammie Stroughter,Oregon State,WR,69.38,189,,,4.54,13,30
2009,Mike Thomas,Arizona,WR,67.88,195,,,4.3,,40.5
2009,Tiquan Underwood,Rutgers,WR,73.13,184,,,4.31,7,41.5
2009,Mike Wallace,Mississippi,WR,72.38,199,,,4.28,14,40
2009,Derrick Williams,Penn State,WR,71.5,194,,,4.65,15,33
2009,Jaison Williams,Oregon,WR,76,237,,,4.63,14,35.5
2008,Donnie Avery,Houston,WR,71,192,9.63,30.75,4.46,16,
2008,Earl Bennett,Vanderbilt,WR,71.5,209,9.5,32.13,4.52,15,26
2008,Davone Bess,Hawaii,WR,69.88,194,9,30.13,4.77,12,31.5
2008,Todd Blythe,Iowa State,WR,76.88,214,9.25,32.5,4.69,,31.5
2008,Adarius Bowman,Oklahoma State,WR,74.88,223,9.5,33.75,4.77,14,
2008,Mark Bradford,Stanford,WR,72.75,211,9.75,32.63,4.75,19,36.5
2008,Brandon Breazell,UCLA,WR,71.63,160,8.75,32.5,4.47,,30.5
2008,Dorien Bryant,Purdue,WR,69.75,174,9.13,32.13,4.55,,
2008,Keenan Burton,Kentucky,WR,72.5,201,9.5,34.38,4.48,10,38.5
2008,Andre Caldwell,Florida,WR,72.25,204,9.13,32.75,4.39,,33
2008,Harry Douglas,Louisville,WR,71.25,176,8.25,32.25,4.57,,31
2008,Will Franklin,Missouri,WR,72.5,214,9.75,32.5,4.39,,34.5
2008,Pierre Garcon,Mount Union (OH),WR,71.88,210,9.5,31.13,4.44,20,36.5
2008,Ryan Grice-Mullen,Hawaii,WR,70,187,9,30.25,4.57,17,27.5
2008,D.J. Hall,Alabama,WR,73.88,193,9.25,31.13,4.62,,29.5
2008,James Hardy,Indiana,WR,77.38,217,10.25,35.5,4.53,18,31.5
2008,Justin Harper,Virginia Tech,WR,75.5,213,9.25,33.38,4.62,,28.5
2008,Lavelle Hawkins,California,WR,71,187,9.5,30.13,4.58,14,
2008,Marcus Henry,Kansas,WR,75.63,207,9,33.75,4.59,,31.5
2008,Paul Hubbard,Wisconsin,WR,74.75,221,8.5,33.25,4.59,15,29.5
2008,DeSean Jackson,California,WR,69.75,169,9.38,29.75,4.4,,
2008,Dexter Jackson,Appalachian State (NC),WR,69.5,182,8.63,30.63,4.37,,29.5
2008,Jaymar Johnson,Jackson State (MS),WR,71.13,177,9,30.75,4.53,14,32
2008,Steve Johnson,Kentucky,WR,73.88,210,9.63,32.75,4.59,16,32.5
2008,Mario Manningham,Michigan,WR,71.75,181,9,32.13,4.62,16,32
2008,Shaheer McBride,Delaware State,WR,73.5,205,9.63,32,4.68,,29
2008,Marcus Monk,Arkansas,WR,76.25,222,9.75,33.25,4.61,9,34.5
2008,Kenneth Moore,Wake Forest,WR,70.75,195,9,31.13,4.51,,28
2008,Jordy Nelson,Kansas State,WR,74.63,217,10,32.5,4.55,,31
2008,Darius Reynaud,West Virginia,WR,69.25,201,8.63,31,4.52,20,34.5
2008,Jason Rivers,Hawaii,WR,73.25,200,9.63,32,4.62,,30
2008,Kevin Robinson,Utah State,WR,71.5,202,9.38,31.38,4.75,,27.5
2008,Eddie Royal,Virginia Tech,WR,69.63,184,8.63,31,4.46,24,36
2008,Arman Shields,Richmond (VA),WR,72.75,194,9.75,31.75,4.4,19,37.5
2008,Jerome Simpson,Coastal Carolina (SC),WR,73.75,199,11,34.25,4.44,,37.5
2008,Marcus Smith,New Mexico,WR,73.38,221,9.13,32.13,4.59,20,26.5
2008,Taj Smith,Syracuse,WR,72.38,187,8.75,31.25,4.64,35,35
2008,Limas Sweed,Texas,WR,75.88,215,9.5,32.5,4.56,35,35
2008,Devin Thomas,Michigan State,WR,73.88,216,10.13,32.88,4.43,,28
2008,Mario Urrutia,Louisville,WR,77.38,232,10.25,34,4.63,16,30
2007,Aundrae Allison,East Carolina (NC),WR,72.25,198,9,32.25,4.42,,37
2007,Dallas Baker,Florida,WR,75.13,208,10.13,36.5,4.59,,36
2007,Dwayne Bowe,Louisiana State,WR,74.25,221,9.63,34.25,4.58,,33
2007,Steve Breaston,Michigan,WR,72.38,193,9.25,33.25,4.48,,33
2007,David Clowney,Virginia Tech,WR,72.25,188,10.25,31.75,4.39,,32.5
2007,Jemalle Cornelius,Florida,WR,70.75,184,9.75,32.75,4.59,,34.5
2007,Chris Davis,Florida State,WR,70.25,181,9.13,30,4.51,15,35.5
2007,Aaron Fairooz,Central Arkansas,WR,77.75,209,10,35,4.52,,36
2007,Yamon Figurs,Kansas State,WR,71.25,174,8.63,32.5,4.34,,
2007,Joel Filani,Texas Tech,WR,74.13,211,9.13,34.5,4.55,17,32.5
2007,Anthony Gonzalez,Ohio State,WR,72,193,9.38,31,4.46,,38
2007,Jarrett Hicks,Texas Tech,WR,74.88,210,9.5,33.5,4.7,,34.5
2007,JohnnieLee Higgins,Texas-El Paso,WR,71.38,186,9.38,32.5,4.49,,36.5
2007,Jason Hill,Washington State,WR,72.5,204,9.63,32.75,4.35,,37
2007,Johnathan Holland,Louisiana Tech,WR,71.75,191,9.25,35,4.47,15,35.5
2007,Drisan James,Boise State,WR,72,193,9.75,32.25,4.58,14,39
2007,Calvin Johnson,Georgia Tech,WR,77,239,9.75,36,4.38,,
2007,Jacoby Jones,Lane College (TN),WR,74.63,210,8.13,34.25,4.55,,34
2007,James Jones,San Jose State,WR,72.75,207,10,33,4.58,22,34
2007,Marquay McDaniel,Hampton (VA),WR,70.5,205,9,31.75,4.58,19,33.5
2007,Robert Meachem,Tennessee,WR,74,214,9.38,32.25,4.4,,37.5
2007,Ryan Moore,Miami (FL),WR,74.25,217,9,32.88,4.56,,32
2007,Legedu Naanee,Boise State,WR,74.25,225,9.5,33,4.44,19,40
2007,Syvelle Newton,South Carolina,WR,72.75,218,10,32.25,4.67,20,
2007,Jerard Rabb,Boise State,WR,74.38,201,10.38,34.13,4.6,,36.5
2007,Sidney Rice,South Carolina,WR,75.5,200,9.75,33.5,4.53,,39.5
2007,Laurent Robinson,Illinois State,WR,74,199,9,33.75,4.44,19,39
2007,Ryne Robinson,Miami (OH),WR,69.13,179,9.38,30.5,4.5,,35
2007,Steve Smith,Southern California,WR,71.75,197,9.38,32.25,4.45,,38
2007,Syndric Steptoe,Arizona,WR,68.63,194,10,31.38,4.61,17,33
2007,Chansi Stuckey,Clemson,WR,70.63,197,10,31.5,4.58,,35
2007,Jayson Swain,Tennessee,WR,72.38,212,8.88,32.63,4.64,,33
2007,Courtney Taylor,Auburn,WR,73.75,204,9.5,32.25,4.52,,36
2007,Matt Trannon,Michigan State,WR,78,216,9,34.75,4.59,13,36.5
2007,Mike Walker,Central Florida,WR,73.8,209,9.25,32.5,4.4,18,36.5
2007,Chandler Williams,Florida International,WR,70.75,184,8,31.25,4.46,,32.5
2007,Paul Williams,Frenso State (CA),WR,73.25,205,10.25,36,4.49,,38.5
2007,D'Juan Woods,Oklahoma State,WR,72.5,208,10.5,33,4.62,,36.5
2006,David Anderson,Colorado State,WR,70.5,192,9.5,29.88,4.6,,34
2006,Devin Aromashodu,Auburn,WR,74.5,201,9.13,32.75,4.4,,39
2006,Miles Austin,Monmouth (NJ),WR,74.13,215,10,31,4.5,21,40.5
2006,Hank Baskett,New Mexico,WR,74.88,224,9.13,32.75,4.52,,35
2006,Damarius Bilbo,Georgia Tech,WR,73.88,214,9.38,31.63,4.73,19,36.5
2006,Jeremy Bloom,Colorado,WR,69,173,9,28.5,4.52,,
2006,Jovon Bouknight,Wyoming,WR,73.38,195,8.88,30.63,4.73,,34
2006,Jason Carter,Texas A&M,WR,71.63,211,9.75,31.25,4.62,,33
2006,Marques Colston,Hofstra (NY),WR,76.63,224,9.5,33.38,4.54,16,37
2006,Chris Denney,Nebraska-Omaha,WR,75,224,10,30.25,4.66,13,33
2006,Skyler Green,Louisiana State,WR,69.13,192,8.38,29.5,4.52,,34
2006,Derek Hagan,Arizona State,WR,73.75,208,8.88,31.5,4.45,,36
2006,Chris Hannon,Tennessee,WR,75.25,205,9.75,34.25,4.5,,34.5
2006,Mike Hass,Oregon State,WR,72.63,208,9.5,30.63,4.64,,32
2006,Devin Hester,Miami (FL),WR,70.63,190,9,31.13,4.46,16,38
2006,Ed Hinkel,Iowa,WR,72.25,190,7.88,30,4.55,,34
2006,Chad Jackson,Florida,WR,72.88,213,9.25,32.75,4.35,,38.5
2006,Adam Jennings,Frenso State (CA),WR,69.13,181,8.63,28.38,4.46,,37.5
2006,Greg Jennings,Western Michigan,WR,71.13,197,9.13,31,4.47,,36.5
2006,Greg Lee,Pittsburgh,WR,73.63,201,8.5,31.75,4.6,,35.5
2006,Brandon Marshall,Central Florida,WR,76.5,229,8.88,32.63,4.54,28,37
2006,Anthony Mix,Auburn,WR,76.25,235,9.63,32.88,4.5,,31.5
2006,Sinorice Moss,Miami (FL),WR,68,185,9,29.13,4.4,,
2006,Martin Nance,Miami (OH),WR,76.25,213,10.38,33.13,4.58,,33.5
2006,Ben Obomanu,Auburn,WR,73,205,,,4.45,,38
2006,Jonathan Orr,Wisconsin,WR,74.13,198,9.63,34,4.47,,35.5
2006,Willie Reid,Florida State,WR,70.5,188,9.25,30.63,4.41,,37.5
2006,Cory Rodgers,Texas Christian,WR,71.88,188,9,31.88,4.66,,33.5
2006,Richie Ross,Nebraska-Kearney,WR,75.88,209,9.5,30.63,4.64,,37
2006,Brad Smith,Missouri,WR,74.13,213,10,33.5,4.51,,39.5
2006,Clinton Solomon,Iowa,WR,74.75,214,9.75,33.63,4.6,,33
2006,Maurice Stovall,Notre Dame,WR,76.38,217,9.63,33.75,4.59,,35
2006,Delanie Walker,Central Missouri,WR,73.25,240,9.75,32,4.55,,36.5
2006,Todd Watkins,Brigham Young,WR,74.38,202,9.25,31.25,4.43,15,36
2006,Jeff Webb,San Diego State,WR,74.13,211,9.38,32.25,4.43,,37
2006,Brandon Williams,Wisconsin,WR,69.38,179,8.38,29.38,4.5,38,34.5
2006,Travis Wilson,Oklahoma,WR,74,214,9.5,31.38,4.53,,36.5
2005,Larry Brackins,Pearl River (MS),WR,76.38,205,8.5,33.5,4.65,,35
2005,Mark Bradley,Oklahoma,WR,73.38,201,8.88,31.38,4.43,,39.5
2005,Craig Bragg,UCLA,WR,72.63,196,9.75,32.25,4.46,,36
2005,Reggie Brown,Georgia,WR,73.63,196,9.38,31.38,4.52,,41.5
2005,Mark Clayton,Oklahoma,WR,70.38,193,9.13,30.63,4.43,,36.5
2005,Airese Currie,Clemson,WR,70.5,186,8,31.5,4.52,,38
2005,Josh Davis,Marshall (WV),WR,72.38,191,9.38,32,4.55,,37.5
2005,Braylon Edwards,Michigan,WR,74.88,211,9.88,33.13,4.45,22,
2005,Charles Frederick,Washington,WR,70.75,194,,,4.78,,33
2005,Fred Gibson,Georgia,WR,76,196,9,33.13,4.57,,38.5
2005,Howard Gilmore,Norfolk State (VA),WR,72,194,10.13,32,4.74,,36
2005,Reggie Harrell,Texas Christian,WR,74.75,214,9.63,33,4.61,,35
2005,Chris Henry,West Virginia,WR,76,197,,,4.5,,
2005,Efrem Hill,Samford (AL),WR,72.5,179,9.25,32.13,4.64,,37.5
2005,Vincent Jackson,Northern Colorado,WR,76.75,241,9.63,32.75,4.5,,39
2005,Brandon Jones,Oklahoma,WR,73.38,210,10,33.13,4.47,,37
2005,Chase Lyman,California,WR,74.63,217,9.88,31.75,4.51,16,
2005,Tony Madison,Hampton (VA),WR,74,214,,,4.52,,39
2005,Tommy Manus,Morgan State (MD),WR,75.88,222,10.13,31.75,4.61,,38
2005,Jerome Mathis,Hampton (VA),WR,71.25,181,,,4.26,,35.5
2005,Leron McCoy,Indiana (PA),WR,73.5,211,9.38,33.5,4.41,,37
2005,Terrence Murphy,Texas A&M,WR,72.88,202,9.38,31.63,4.43,,
2005,Chad Owens,Hawaii,WR,67.38,183,9.63,27.88,4.66,23,37
2005,Roscoe Parrish,Miami (FL),WR,69.75,168,8.63,29.25,4.4,,
2005,Tab Perry,UCLA,WR,74.5,229,10,32.5,4.48,,34
2005,Jamaica Rector,Northwest Missouri State,WR,69.75,186,9.63,32,4.5,17,36.5
2005,Dante Ridgeway,Ball State (IN),WR,71.13,212,8.5,30,4.6,,33
2005,Courtney Roby,Indiana,WR,72.13,189,9.63,31.38,4.41,,36.5
2005,J.R. Russell,Louisville,WR,75,206,9.63,32.63,4.58,,34.5
2005,Steve Savoy,Utah,WR,70.88,192,9.5,32.13,4.66,,
2005,Dan Sheldon,Northern Illinois,WR,68.88,179,9.13,29.25,4.46,,
2005,Chauncey Stovall,Florida State,WR,72.75,221,9.63,33.13,4.66,,
2005,Paris Warren,Utah,WR,72.38,219,9.88,32.13,4.73,,31.5
2005,Mike Williams,Southern California,WR,76.63,229,8.88,34.13,4.57,,36.5
2005,Troy Williamson,South Carolina,WR,73.4,203,9.38,33,4.34,,37
2004,Derek Abney,Kentucky,WR,69.3,179,9.13,28.88,4.56,,33.5
2004,Bernard Berrian,Frenso State (CA),WR,73,183,9.5,30.5,4.58,,38
2004,Maurice Brown,Iowa,WR,72.3,219,9.63,31.75,4.54,,33
2004,Michael Clayton,Louisiana State,WR,74.8,209,9.13,32.38,4.61,,32.5
2004,Chris Collins,Mississippi,WR,73.1,201,8.5,30.25,4.67,,35
2004,Terrance Copper,East Carolina (NC),WR,71.9,208,8.88,30.63,4.51,,35.5
2004,Jerricho Cotchery,North Carolina State,WR,72.5,212,9.5,31,4.56,,36
2004,Tom Crowder,Arkansas,WR,73,183,,,4.45,,38.5
2004,Lane Danielson,Iowa State,WR,73,197,,,4.6,,31
2004,Devard Darling,Washington State,WR,73.1,213,9.63,32.25,4.52,,37
2004,Lee Evans,Wisconsin,WR,70.9,197,9.13,32.38,4.41,,34.5
2004,Carlos Francis,Texas Tech,WR,69.1,198,10.13,30.88,4.31,,38.5
2004,D.J. Hackett,Colorado,WR,74.5,199,9.5,31.25,4.55,,41
2004,Justin Jenkins,Mississippi State,WR,71.5,213,9.38,30.38,4.6,,35
2004,Tony Johnson,Penn State,WR,70.6,202,9.38,30.25,4.61,,32.5
2004,Triandos Luke,Alabama,WR,71,199,9.88,31.75,4.43,,38
2004,Maurice Mann,Nevada,WR,74,191,,,4.57,,34
2004,Derek McCoy,Colorado,WR,75.3,210,9.25,32.13,4.73,,38
2004,Jeris McIntyre,Auburn,WR,71.3,203,8.5,29.38,4.51,,29
2004,Clarence Moore,Northern Arizona,WR,78,211,,,4.55,,34
2004,Johnnie Morant,Syracuse,WR,76,229,9.38,34.38,4.54,,41
2004,James Newson,Oregon State,WR,72.8,213,8.75,31.13,4.85,,31.5
2004,Samie Parker,Oregon,WR,70.4,179,8.88,28.25,4.39,,36
2004,P.K. Sam,Florida State,WR,75.4,210,8.25,31.38,4.53,,34.5
2004,Freddie Smith,Georgia Tech,WR,73.6,234,9.75,33.13,4.79,24,32.5
2004,John Standeford,Purdue,WR,75.1,197,9,31.5,4.63,,32.5
2004,Kendrick Starling,San Jose State,WR,72.6,193,8.25,31.5,4.5,,31.5
2004,Andrae Thurman,Southern Oregon,WR,71.3,192,8.88,30.88,4.53,,34.5
2004,Ernest Wilford,Virginia Tech,WR,75.6,226,9.5,32.75,4.76,,40.5
2004,George Wilson,Arkansas,WR,72.1,213,9.25,31.75,4.6,,35
2004,Rashaun Woods,Oklahoma State,WR,74.1,202,10.13,32,4.54,,39
2003,Sam Aiken,North Carolina,WR,73.9,209,10,31.25,4.64,,39.5
2003,Arnaz Battle,Notre Dame,WR,73,217,,,4.58,,35
2003,Ronald Bellamy,Michigan,WR,72,208,9.25,32.5,4.57,,30.5
2003,Anquan Boldin,Florida State,WR,72.6,216,9.88,30,4.73,,33.5
2003,Nate Burleson,Nevada,WR,73,197,,,4.51,,42.5
2003,Tyrone Calico,Middle Tennessee State,WR,75.8,223,9.63,34.38,4.36,,38
2003,Kevin Curtis,Utah State,WR,71.1,186,9.38,30.38,4.46,,36
2003,LaTarence Dunbar,Texas Christian,WR,70.8,196,9,30,4.54,,34
2003,Doug Gabriel,Central Florida,WR,74.3,213,9.88,32.5,4.56,,35.5
2003,Talman Gardner,Florida State,WR,72.6,205,8.13,30.25,4.47,,34.5
2003,Ryan Hoag,Gustavus Adolphus (MN),WR,74,200,,,4.51,,38
2003,Keenan Howry,Oregon,WR,69.6,178,8.88,29.25,4.62,,31.5
2003,Andre Johnson,Miami (FL),WR,74,230,9.13,34,4.4,,39
2003,Bethel Johnson,Texas A&M,WR,71,201,8.5,31.25,4.37,,38.5
2003,Teyo Johnson,Stanford,WR,77.4,247,10.25,31,4.61,,33.5
2003,Kareem Kelly,Southern California,WR,71.8,186,8.5,31,4.43,,35
2003,Brandon Lloyd,Illinois,WR,72.1,184,9,31.25,4.61,,36
2003,Adrian Madise,Texas Christian,WR,71.4,215,9.75,30.5,4.53,,32
2003,Reno Mahe,Brigham Young,WR,69.3,198,9.63,29.75,4.71,,32
2003,Kassim Osgood,San Diego State,WR,76.9,208,9.5,33,4.7,,31
2003,J.R. Tolver,San Diego State,WR,73,202,9.38,31.75,4.76,,36
2003,Bobby Wade,Arizona,WR,70.3,193,9.75,31.5,4.68,,34.5
2003,Walter Young,Illinois,WR,76.6,214,10.63,35,4.59,,39
2002,Deion Branch,Louisville,WR,69.1,191,8.13,30,4.47,,36
2002,Antonio Bryant,Pittsburgh,WR,73.3,188,9,32.25,4.6,,37
2002,Reche Caldwell,Florida,WR,71.8,194,9.75,32,4.53,,41.5
2002,Kelly Campbell,Georgia Tech,WR,70.1,171,8,31,4.52,,
2002,Tim Carter,Auburn,WR,71.9,190,8.75,32,4.34,,39
2002,Terry Charles,Portland State (OR),WR,75.1,207,9.13,33.75,4.5,,36.5
2002,Andre' Davis,Virginia Tech,WR,73.5,194,8.5,31.5,4.41,,39.5
2002,RJ English,Pittsburgh,WR,74.1,211,9.25,32,4.62,,37.5
2002,Jabar Gaffney,Florida,WR,73.1,193,7.5,32.5,4.56,,
2002,David Givens,Notre Dame,WR,72,217,9.25,31.5,4.57,,40.5
2002,Herb Haygood,Michigan State,WR,71.5,193,8.25,31.5,4.46,,33
2002,Kahlil Hill,Iowa,WR,74,200,8.75,31,4.67,,35
2002,Javin Hunter,Notre Dame,WR,71.1,186,8,31,4.47,,41
2002,Emmett Johnson,Virginia Tech,WR,73.9,205,9.5,34.13,4.45,,39
2002,Ron Johnson,Minnesota,WR,74.5,225,8.75,32,4.7,,34.5
2002,Aaron Lockett,Kansas State,WR,67.4,155,7.13,29,4.34,,35
2002,Lee Mays,Texas-El Paso,WR,73,190,,,4.55,,32.5
2002,Jason McAddley,Alabama,WR,73.5,203,8.5,31.13,4.5,,36.5
2002,Freddie Milons,Alabama,WR,70.1,190,8.75,31.5,4.52,,33.5
2002,Kendall Newson,Middle Tennessee State,WR,73.6,200,9,33.25,4.72,,33.5
2002,Brian Poli-Dixon,UCLA,WR,77,210,9,34,4.5,,
2002,Antwaan Randle El,Indiana,WR,69.6,191,9.5,30.5,4.54,,
2002,Cliff Russell,Utah,WR,71.4,185,9,32.5,4.43,,
2002,Jake Schifino,Akron,WR,72.6,200,9.25,32.5,4.47,,
2002,Lawrence Story,Jackson State (MS),WR,76.6,205,9,32.75,4.67,,33.5
2002,Ryan Tolhurst,Richmond (VA),WR,71.1,196,10,30.75,4.46,,38
2002,Javon Walker,Florida State,WR,74.8,210,9.75,32.5,4.4,,39.5
2001,Scotty Anderson,Grambling State (LA),WR,74.1,184,7.5,31.5,4.57,,34.5
2001,Alex Bannister,Eastern Kentucky,WR,76.6,201,8.5,32,4.5,,30.5
2001,Eddie Berlin,Northern Iowa,WR,71.4,191,8.5,30.5,4.44,,39.5
2001,John Capel,Florida,WR,70.6,177,8.5,29.5,4.41,,36.5
2001,Jonathan Carter,Troy (AL),WR,71.6,180,8,33,4.4,,42.5
2001,Chris Chambers,Wisconsin,WR,71.6,210,9,34,4.33,,45
2001,Robert Ferguson,Texas A&M,WR,73,205,,,4.48,,36.5
2001,Richmond Flowers,Tennessee-Chattanooga,WR,71.1,195,9.5,29.5,4.56,,35.5
2001,Rod Gardner,Clemson,WR,74.3,219,10,33,4.48,,36
2001,Reggie Germany,Ohio State,WR,73.1,183,9,32,4.42,,32
2001,Margin Hooks,Brigham Young,WR,70.6,191,9,31,4.46,,36
2001,Cedric James,Texas Christian,WR,74.3,204,10.5,34,4.49,,43
2001,Chad Johnson,Oregon State,WR,73,192,9.5,32,4.58,,33
2001,Kevin Kasper,Iowa,WR,72,199,9.5,30.5,4.44,,43.5
2001,Andre King,Miami (FL),WR,71.9,199,9.5,31.25,4.61,,35.5
2001,David Martin,Tennessee,WR,76.1,242,9,32.25,4.76,,37
2001,Justin McCareins,Northern Illinois,WR,73.8,209,9.5,32,4.46,,41
2001,Quentin McCord,Kentucky,WR,70.1,191,8,30,4.49,,36.5
2001,Shawn Mills,Southern Mississippi,WR,72,180,8,29.5,4.54,,34.5
2001,Snoop Minnis,Florida State,WR,73,171,,,4.57,,37.5
2001,Freddie Mitchell,UCLA,WR,71.4,185,8.5,31,4.47,,39.5
2001,Quincy Morgan,Kansas State,WR,72.9,211,8.5,31.5,4.48,,33
2001,Santana Moss,Miami (FL),WR,69.6,184,8.5,29,4.31,,42
2001,Bobby Newcombe,Nebraska,WR,70.5,195,9.5,32,4.54,,37
2001,Nate Poole,Marshall (WV),WR,73.5,198,9,32.5,4.8,,32.5
2001,Ken-Yon Rambo,Ohio State,WR,72.6,196,8,30,4.34,,39
2001,Koren Robinson,North Carolina State,WR,73.5,211,9,31.5,4.61,,38.5
2001,Steve Smith,Utah,WR,69,184,9.25,31.5,4.44,,38.5
2001,Vinny Sutherland,Purdue,WR,68.6,192,8.5,29.5,4.57,,32.5
2001,Chris Taylor,Texas A&M,WR,70.9,183,7.5,30,4.37,,35.5
2001,David Terrell,Michigan,WR,75.1,213,9.25,31.5,4.43,,38
2001,Reggie Wayne,Miami (FL),WR,72,198,9,32,4.45,,36
2001,Marcus Williams,Washington State,WR,77,230,,,4.56,,41
2001,Cedrick Wilson,Tennessee,WR,69.8,179,9.5,29,4.46,,38
2000,Plaxico Burress,Michigan State,WR,77.4,231,9.5,33.75,4.59,,33
2000,Kwame Cavil,Texas,WR,73.6,208,10,31.13,4.54,,39.5
2000,Chris Cole,Texas A&M,WR,72.1,191,9.5,32.5,4.37,,37.5
2000,Chris Coleman,North Carolina State,WR,71.8,211,9.13,31.5,4.65,,32.5
2000,Laveranues Coles,Florida State,WR,71.3,192,9,30.63,4.48,,34
2000,JaJuan Dawson,Tulane (LA),WR,73,199,,,4.55,,34
2000,Ron Dugans,Florida State,WR,73.4,206,10,31.5,4.58,,
2000,Larry Foster,Louisiana State,WR,69.9,198,9.25,30,4.57,,37
2000,Trevor Gaylor,Miami (OH),WR,75.3,199,9.5,32.75,4.59,,37.5
2000,Sherrod Gideon,Southern Mississippi,WR,71.1,173,9,29.75,4.69,,
2000,Windrell Hayes,Southern California,WR,71,204,,,4.5,,
2000,Darrell Jackson,Florida,WR,71.8,197,9.5,31.25,4.58,,
2000,Marcus Knight,Michigan,WR,72.9,180,8.5,30.75,4.74,,28.5
2000,Charles Lee,Central Florida,WR,73.5,202,9.25,33.5,4.6,,35.5
