Provider,State,Weight,Technology,Download Bandwidth Mbps,Upload Bandwidth Mbps,Usage Allowance GB,Monthly Charge,Other Mandatory Charge,Surcharge,Total Charge,Total Charge Spread,Model Data
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,FTTH,10,1,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,300,75,Unlimited,94.99,0,0,94.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,DSL,20,2,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,DSL,10,1,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,FTTH,20,2,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,DSL,20,2,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,200,75,Unlimited,79.99,0,0,79.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,200,75,Unlimited,79.99,0,0,79.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,DSL,30,3,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,100,20,Unlimited,74.99,0,0,74.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,DSL,20,2,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,DSL,30,3,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503133,DSL,10,1,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,FTTH,20,2,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,1000,250,Unlimited,114.99,0,0,114.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,FTTH,30,3,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,300,75,Unlimited,94.99,0,0,94.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,DSL,5,0.768,Unlimited,41.99,0,0,41.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,FTTH,20,2,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,1000,250,Unlimited,114.99,0,0,114.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,5960.96541006264,FTTH,50,10,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,DSL,5,0.768,Unlimited,41.99,0,0,41.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,200,75,Unlimited,79.99,0,0,79.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,FTTH,20,2,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,5960.96541006265,FTTH,50,10,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,5859.8693489761,FTTH,10,1,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,1000,250,Unlimited,114.99,0,0,114.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,FTTH,10,1,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,100,20,Unlimited,74.99,0,0,74.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,5960.96541006264,FTTH,50,10,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,DSL,20,2,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,300,75,Unlimited,94.99,0,0,94.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,DSL,30,3,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,FTTH,30,3,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,300,75,Unlimited,94.99,0,0,94.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,DSL,5,0.768,Unlimited,41.99,0,0,41.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,10431.6894676096,FTTH,50,10,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,FTTH,10,1,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,DSL,10,1,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,DSL,30,3,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,FTTH,20,2,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,DSL,5,0.768,Unlimited,41.99,0,0,41.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,5960.96541006265,FTTH,50,10,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,DSL,10,1,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,FTTH,30,3,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,300,75,Unlimited,94.99,0,0,94.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,FTTH,30,3,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,300,75,Unlimited,94.99,0,0,94.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,200,75,Unlimited,79.99,0,0,79.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,DSL,30,3,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,DSL,30,3,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503133,DSL,20,2,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704386,FTTH,200,75,Unlimited,79.99,0,0,79.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,DSL,10,1,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,100,20,Unlimited,74.99,0,0,74.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,DSL,5,0.768,Unlimited,41.99,0,0,41.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,5960.96541006265,FTTH,50,10,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,1674.24838542175,DSL,10,1,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,DSL,5,0.768,Unlimited,41.99,0,0,41.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,5960.96541006264,FTTH,50,10,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704386,FTTH,1000,250,Unlimited,114.99,0,0,114.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503133,FTTH,20,2,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,1000,250,Unlimited,114.99,0,0,114.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,FTTH,20,2,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503133,DSL,30,3,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,DSL,20,2,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,200,75,Unlimited,79.99,0,0,79.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,5859.8693489761,FTTH,20,2,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,100,20,Unlimited,74.99,0,0,74.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,1000,250,Unlimited,114.99,0,0,114.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,DSL,20,2,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,10431.6894676096,FTTH,20,2,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,200,75,Unlimited,79.99,0,0,79.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,10431.6894676096,FTTH,30,3,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,FTTH,20,2,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,FTTH,30,3,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,FTTH,10,1,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,DSL,10,1,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,DSL,10,1,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,100,20,Unlimited,74.99,0,0,74.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,200,75,Unlimited,79.99,0,0,79.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,200,75,Unlimited,79.99,0,0,79.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,23439.4773959044,FTTH,100,20,Unlimited,74.99,0,0,74.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503133,FTTH,30,3,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704386,FTTH,300,75,Unlimited,94.99,0,0,94.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704386,DSL,5,0.768,Unlimited,41.99,0,0,41.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,FTTH,10,1,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,DSL,10,1,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,23439.4773959044,FTTH,100,20,Unlimited,74.99,0,0,74.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,100,20,Unlimited,74.99,0,0,74.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,FTTH,10,1,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,FTTH,30,3,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,DSL,20,2,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,200,75,Unlimited,79.99,0,0,79.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,FTTH,30,3,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,DSL,30,3,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,1674.24838542175,FTTH,10,1,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,DSL,20,2,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,FTTH,20,2,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,300,75,Unlimited,94.99,0,0,94.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,DSL,5,0.768,Unlimited,41.99,0,0,41.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,1000,250,Unlimited,114.99,0,0,114.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,100,20,Unlimited,74.99,0,0,74.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,5859.8693489761,FTTH,30,3,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,DSL,10,1,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,1000,250,Unlimited,114.99,0,0,114.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,100,20,Unlimited,74.99,0,0,74.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,DSL,30,3,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,FTTH,30,3,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,23439.4773959044,FTTH,1000,250,Unlimited,114.99,0,0,114.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,23439.4773959044,FTTH,200,75,Unlimited,79.99,0,0,79.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,FTTH,10,1,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,1000,250,Unlimited,114.99,0,0,114.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,1674.24838542175,DSL,30,3,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,23439.4773959044,FTTH,1000,250,Unlimited,114.99,0,0,114.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,DSL,10,1,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,FTTH,10,1,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,5960.96541006264,FTTH,50,10,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,10431.6894676096,FTTH,10,1,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,23439.4773959044,FTTH,300,75,Unlimited,94.99,0,0,94.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,1674.24838542175,DSL,20,2,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,DSL,5,0.768,Unlimited,41.99,0,0,41.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,5960.96541006265,FTTH,50,10,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,5960.96541006265,FTTH,50,10,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,1674.24838542175,FTTH,30,3,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,1674.24838542175,FTTH,20,2,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,23439.4773959044,DSL,5,0.768,Unlimited,41.99,0,0,41.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,100,20,Unlimited,74.99,0,0,74.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,DSL,5,0.768,Unlimited,41.99,0,0,41.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,300,75,Unlimited,94.99,0,0,94.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,DSL,5,0.768,Unlimited,41.99,0,0,41.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,10431.6894676096,FTTH,50,10,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,10431.6894676096,FTTH,30,3,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,3348.49677084349,FTTH,50,10,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,5960.96541006265,FTTH,50,10,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,100,20,Unlimited,74.99,0,0,74.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,2980.48270503132,DSL,30,3,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,DSL,5,0.768,Unlimited,41.99,0,0,41.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,23439.4773959044,FTTH,200,75,Unlimited,79.99,0,0,79.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,10431.6894676096,FTTH,10,1,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,23439.4773959044,DSL,5,0.768,Unlimited,41.99,0,0,41.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,5859.8693489761,FTTH,50,10,Unlimited,54.99,0,0,54.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,200,75,Unlimited,79.99,0,0,79.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,300,75,Unlimited,94.99,0,0,94.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,23439.4773959044,FTTH,300,75,Unlimited,94.99,0,0,94.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,300,75,Unlimited,94.99,0,0,94.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,41726.7578704385,FTTH,1000,250,Unlimited,114.99,0,0,114.99,0,Yes
Cincinnati Bell Telephone Company LLC,OHIO,10431.6894676096,FTTH,20,2,Unlimited,54.99,0,0,54.99,0,Yes
City of Longmont,COLORADO,41726.7578704385,FTTH,25,25,Unlimited,39.95,0,0,39.95,0,Yes
City of Longmont,COLORADO,41726.7578704385,FTTH,1000,1000,Unlimited,74.95,0,0,74.95,50,Yes
City of Salisbury,NORTH CAROLINA,41726.7578704385,FTTH,75,75,Unlimited,65,0,0,65,0,Yes
City of Salisbury,NORTH CAROLINA,41726.7578704385,FTTH,1000,1000,Unlimited,105,0,0,105,0,Yes
City of Salisbury,NORTH CAROLINA,41726.7578704385,FTTH,6,6,Unlimited,25,0,0,25,0,Yes
City of Salisbury,NORTH CAROLINA,41726.7578704385,FTTH,100,100,Unlimited,85,0,0,85,0,Yes
City of Salisbury,NORTH CAROLINA,41726.7578704385,FTTH,50,50,Unlimited,45,0,0,45,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",CALIFORNIA,2391255.92857143,Cable,100,5,1024,79.95,0,0,79.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",CALIFORNIA,2391255.92857143,Cable,10,2,1024,49.95,0,0,49.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",CALIFORNIA,2391255.92857143,Cable,987,35,1024,159.95,0,0,159.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",CALIFORNIA,2391255.92857143,Cable,55,5,1024,64.95,0,0,64.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",CALIFORNIA,2391255.92857143,Cable,200,10,1024,94.95,0,0,94.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",CALIFORNIA,2391255.92857143,Cable,250,25,1024,149.95,0,0,149.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",CALIFORNIA,2391255.92857143,Cable,200,10,1024,94.95,0,0,94.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",CALIFORNIA,2391255.92857143,Cable,250,25,1024,149.95,0,0,149.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",CALIFORNIA,2391255.92857143,Cable,100,5,1024,79.95,0,0,79.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",CALIFORNIA,2391255.92857143,Cable,10,2,1024,49.95,0,0,49.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",CALIFORNIA,2391255.92857143,Cable,55,5,1024,64.95,0,0,64.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",CALIFORNIA,2391255.92857143,Cable,987,35,1024,159.95,0,0,159.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",COLORADO,2391255.92857143,Cable,100,5,1024,79.95,0,0,79.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",COLORADO,2391255.92857143,Cable,10,2,1024,49.95,0,0,49.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",COLORADO,2391255.92857143,Cable,250,25,1024,149.95,0,0,149.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",COLORADO,2391255.92857143,Cable,55,5,1024,64.95,0,0,64.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",COLORADO,2391255.92857143,Cable,200,10,1024,94.95,0,0,94.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",COLORADO,2391255.92857143,Cable,987,35,1024,159.95,0,0,159.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",FLORIDA,2391255.92857143,Cable,75,10,1024,79.95,0,0,79.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",FLORIDA,2391255.92857143,Cable,10,2,1024,49.95,0,0,49.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",FLORIDA,2391255.92857143,Cable,150,20,1024,89.95,0,0,89.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",FLORIDA,2391255.92857143,Cable,25,5,1024,64.95,0,0,64.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",FLORIDA,2391255.92857143,Cable,10,2,1024,49.95,0,0,49.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",FLORIDA,2391255.92857143,Cable,150,20,1024,89.95,0,0,89.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",FLORIDA,2391255.92857143,Cable,75,10,1024,79.95,0,0,79.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",FLORIDA,2391255.92857143,Cable,25,5,1024,64.95,0,0,64.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",GEORGIA,1251544.2,Cable,300,25,1024,99.95,0,0,99.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",GEORGIA,1251544.2,Cable,987,35,1024,139.95,0,0,139.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",GEORGIA,1251544.2,Cable,150,20,1024,89.95,0,0,89.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",GEORGIA,1251544.2,Cable,25,5,1024,64.95,0,0,64.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",GEORGIA,1251544.2,Cable,100,10,1024,79.95,0,0,79.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",GEORGIA,1251544.2,Cable,10,2,1024,49.95,0,0,49.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",ILLINOIS,1251544.2,Cable,10,2,1024,49.95,0,0,49.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",ILLINOIS,1251544.19999999,Cable,75,10,1024,79.95,0,0,79.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",ILLINOIS,1251544.2,Cable,25,5,1024,64.95,0,0,64.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",ILLINOIS,1251544.2,Cable,150,20,1024,89.95,0,0,89.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",ILLINOIS,1251544.2,Cable,987,35,1024,139.95,0,0,139.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",ILLINOIS,1251544.19999999,Cable,300,25,1024,99.95,0,0,99.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",ILLINOIS,1251544.2,Cable,10,2,1024,49.95,0,0,49.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",ILLINOIS,1251544.2,Cable,300,25,1024,99.95,0,0,99.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",ILLINOIS,1251544.2,Cable,75,10,1024,79.95,0,0,79.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",ILLINOIS,1251544.2,Cable,150,20,1024,89.95,0,0,89.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",ILLINOIS,1251544.2,Cable,25,5,1024,64.95,0,0,64.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",ILLINOIS,1251544.2,Cable,75,10,1024,79.95,0,0,79.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",ILLINOIS,1251544.19999999,Cable,987,35,1024,139.95,0,0,139.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",ILLINOIS,1251544.2,Cable,300,25,1024,99.95,0,0,99.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",ILLINOIS,1251544.19999999,Cable,10,2,1024,49.95,0,0,49.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",ILLINOIS,1251544.19999999,Cable,25,5,1024,64.95,0,0,64.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",ILLINOIS,1251544.2,Cable,987,35,1024,139.95,0,0,139.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",ILLINOIS,1251544.19999999,Cable,150,20,1024,89.95,0,0,89.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",MARYLAND,2391255.92857143,Cable,400,10,Unlimited,99.95,0,0,99.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",MARYLAND,2391255.92857143,Cable,25,5,Unlimited,74.95,0,0,74.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",MARYLAND,2391255.92857143,Cable,200,10,Unlimited,87.95,0,0,87.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",MARYLAND,2391255.92857143,Cable,10,2,Unlimited,49.95,0,0,49.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",MARYLAND,2391255.92857143,Cable,100,5,Unlimited,84.95,0,0,84.95,0,Yes
"COMCAST CABLE COMMUNICATIONS, LLC",MASSACHUSETTS,2391255.92857143,Cable,10,2,Unlimited,49.95,0,0,49.95,0,Yes
